Campaign,Ad Set,Ad Name,Format,Theme,Primary Text Hook,Headline,CTA Button,Landing URL
BT_THPT_Quiz_LionCamp_2026,BT_THPT_Quiz_RMK,BT_THPT_Quiz_THPT_AD06_IELTS,Single Video 9:16 + Square 1:1 (Dynamic),IELTS,IELTS bridge + Soft skill trong 4 tuần,Combo IELTS + Hướng nghiệp,Xem khóa,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THPT_Quiz_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_Broad,GV_THPT_Sales_THPT_AD07_Network,Single Video 9:16 + Square 1:1 (Dynamic),Network,Networking với mentor + alumni đại học top,Mentor 1:1,Đặt lịch,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_Interest,GV_THPT_Sales_THPT_AD07_Network,Single Video 9:16 + Square 1:1 (Dynamic),Network,Networking với mentor + alumni đại học top,Mentor 1:1,Đặt lịch,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_LAL,GV_THPT_Sales_THPT_AD07_Network,Single Video 9:16 + Square 1:1 (Dynamic),Network,Networking với mentor + alumni đại học top,Mentor 1:1,Đặt lịch,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_RMK,GV_THPT_Sales_THPT_AD07_Network,Single Video 9:16 + Square 1:1 (Dynamic),Network,Networking với mentor + alumni đại học top,Mentor 1:1,Đặt lịch,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_Broad,BT_THPT_Sales_THPT_AD07_Network,Single Video 9:16 + Square 1:1 (Dynamic),Network,Networking với mentor + alumni đại học top,Mentor 1:1,Đặt lịch,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_Interest,BT_THPT_Sales_THPT_AD07_Network,Single Video 9:16 + Square 1:1 (Dynamic),Network,Networking với mentor + alumni đại học top,Mentor 1:1,Đặt lịch,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_LAL,BT_THPT_Sales_THPT_AD07_Network,Single Video 9:16 + Square 1:1 (Dynamic),Network,Networking với mentor + alumni đại học top,Mentor 1:1,Đặt lịch,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_RMK,BT_THPT_Sales_THPT_AD07_Network,Single Video 9:16 + Square 1:1 (Dynamic),Network,Networking với mentor + alumni đại học top,Mentor 1:1,Đặt lịch,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_Broad,GV_THPT_Sales_THPT_AD08_ParentROI,Single Video 9:16 + Square 1:1 (Dynamic),ParentROI,Đầu tư 1 hè = Tiết kiệm 2 năm sai hướng,ROI rõ ràng,Tư vấn,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_Interest,GV_THPT_Sales_THPT_AD08_ParentROI,Single Video 9:16 + Square 1:1 (Dynamic),ParentROI,Đầu tư 1 hè = Tiết kiệm 2 năm sai hướng,ROI rõ ràng,Tư vấn,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_LAL,GV_THPT_Sales_THPT_AD08_ParentROI,Single Video 9:16 + Square 1:1 (Dynamic),ParentROI,Đầu tư 1 hè = Tiết kiệm 2 năm sai hướng,ROI rõ ràng,Tư vấn,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_RMK,GV_THPT_Sales_THPT_AD08_ParentROI,Single Video 9:16 + Square 1:1 (Dynamic),ParentROI,Đầu tư 1 hè = Tiết kiệm 2 năm sai hướng,ROI rõ ràng,Tư vấn,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_Broad,BT_THPT_Sales_THPT_AD08_ParentROI,Single Video 9:16 + Square 1:1 (Dynamic),ParentROI,Đầu tư 1 hè = Tiết kiệm 2 năm sai hướng,ROI rõ ràng,Tư vấn,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_Interest,BT_THPT_Sales_THPT_AD08_ParentROI,Single Video 9:16 + Square 1:1 (Dynamic),ParentROI,Đầu tư 1 hè = Tiết kiệm 2 năm sai hướng,ROI rõ ràng,Tư vấn,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_LAL,BT_THPT_Sales_THPT_AD08_ParentROI,Single Video 9:16 + Square 1:1 (Dynamic),ParentROI,Đầu tư 1 hè = Tiết kiệm 2 năm sai hướng,ROI rõ ràng,Tư vấn,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_RMK,BT_THPT_Sales_THPT_AD08_ParentROI,Single Video 9:16 + Square 1:1 (Dynamic),ParentROI,Đầu tư 1 hè = Tiết kiệm 2 năm sai hướng,ROI rõ ràng,Tư vấn,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
GV_THPT_Quiz_LionCamp_2026,GV_THPT_Quiz_Broad,GV_THPT_Quiz_THPT_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,THPT Bình Tân — Trại hè ngay tại quận,Khỏi đưa đón xa,Đăng ký,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THPT_Quiz_LionCamp_2026
GV_THPT_Quiz_LionCamp_2026,GV_THPT_Quiz_Interest,GV_THPT_Quiz_THPT_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,THPT Bình Tân — Trại hè ngay tại quận,Khỏi đưa đón xa,Đăng ký,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THPT_Quiz_LionCamp_2026
GV_THPT_Quiz_LionCamp_2026,GV_THPT_Quiz_LAL,GV_THPT_Quiz_THPT_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,THPT Bình Tân — Trại hè ngay tại quận,Khỏi đưa đón xa,Đăng ký,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THPT_Quiz_LionCamp_2026
GV_THPT_Quiz_LionCamp_2026,GV_THPT_Quiz_RMK,GV_THPT_Quiz_THPT_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,THPT Bình Tân — Trại hè ngay tại quận,Khỏi đưa đón xa,Đăng ký,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THPT_Quiz_LionCamp_2026
BT_THPT_Quiz_LionCamp_2026,BT_THPT_Quiz_Broad,BT_THPT_Quiz_THPT_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,THPT Bình Tân — Trại hè ngay tại quận,Khỏi đưa đón xa,Đăng ký,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THPT_Quiz_LionCamp_2026
BT_THPT_Quiz_LionCamp_2026,BT_THPT_Quiz_Interest,BT_THPT_Quiz_THPT_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,THPT Bình Tân — Trại hè ngay tại quận,Khỏi đưa đón xa,Đăng ký,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THPT_Quiz_LionCamp_2026
BT_THPT_Quiz_LionCamp_2026,BT_THPT_Quiz_LAL,BT_THPT_Quiz_THPT_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,THPT Bình Tân — Trại hè ngay tại quận,Khỏi đưa đón xa,Đăng ký,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THPT_Quiz_LionCamp_2026
BT_THPT_Quiz_LionCamp_2026,BT_THPT_Quiz_RMK,BT_THPT_Quiz_THPT_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,THPT Bình Tân — Trại hè ngay tại quận,Khỏi đưa đón xa,Đăng ký,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THPT_Quiz_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_Broad,GV_THPT_Sales_THPT_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn đúng 14 suất THPT — Đóng đăng ký 25/05,Final Call,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_Interest,GV_THPT_Sales_THPT_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn đúng 14 suất THPT — Đóng đăng ký 25/05,Final Call,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_LAL,GV_THPT_Sales_THPT_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn đúng 14 suất THPT — Đóng đăng ký 25/05,Final Call,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_RMK,GV_THPT_Sales_THPT_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn đúng 14 suất THPT — Đóng đăng ký 25/05,Final Call,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_Broad,BT_THPT_Sales_THPT_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn đúng 14 suất THPT — Đóng đăng ký 25/05,Final Call,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_Interest,BT_THPT_Sales_THPT_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn đúng 14 suất THPT — Đóng đăng ký 25/05,Final Call,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_LAL,BT_THPT_Sales_THPT_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn đúng 14 suất THPT — Đóng đăng ký 25/05,Final Call,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_RMK,BT_THPT_Sales_THPT_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn đúng 14 suất THPT — Đóng đăng ký 25/05,Final Call,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
